v8-version,8,4,371,23,-node.88,0
shared-library,/System/Library/PrivateFrameworks/AppleSystemInfo.framework/Versions/A/AppleSystemInfo,0x7ff80c3e8748,0x7ff80c3eb284,23150592
shared-library,/System/Library/PrivateFrameworks/IOMobileFramebuffer.framework/Versions/A/IOMobileFramebuffer,0x7ff80ce025c0,0x7ff80ce0c41a,23150592
shared-library,/System/Library/Frameworks/IOSurface.framework/Versions/A/IOSurface,0x7ff80b481950,0x7ff80b48f621,23150592
shared-library,/usr/lib/libpcap.A.dylib,0x7ff80db89e60,0x7ff80dbaaa98,23150592
shared-library,/usr/lib/libdns_services.dylib,0x7ff80802e227,0x7ff8080342d4,23150592
shared-library,/usr/lib/liblzma.5.dylib,0x7ff80e2e448c,0x7ff80e2f67d8,23150592
shared-library,/usr/lib/libbz2.1.0.dylib,0x7ff80d7c0e00,0x7ff80d7cef15,23150592
shared-library,/usr/lib/libiconv.2.dylib,0x7ff80dbbf520,0x7ff80dbd3089,23150592
shared-library,/usr/lib/libcharset.1.dylib,0x7ff80db169f9,0x7ff80db16ee0,23150592
shared-library,/usr/lib/swift/libswift_RegexParser.dylib,0x7ffb1f2a4740,0x7ffb1f342baa,23150592
shared-library,/usr/lib/libheimdal-asn1.dylib,0x7ff80e8ff7d0,0x7ff80e907cf9,23150592
shared-library,/usr/lib/libCheckFix.dylib,0x7ff80d0e9ce3,0x7ff80d0f0372,23150592
shared-library,/System/Library/PrivateFrameworks/TCC.framework/Versions/A/TCC,0x7ff8065fdf88,0x7ff806612d63,23150592
shared-library,/System/Library/PrivateFrameworks/CoreNLP.framework/Versions/A/CoreNLP,0x7ff80c3ef0e0,0x7ff80c4b594e,23150592
shared-library,/System/Library/PrivateFrameworks/MetadataUtilities.framework/Versions/A/MetadataUtilities,0x7ff808daab40,0x7ff808ddeb60,23150592
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Accelerate,0x7ff8146a1000,0x7ff8146a1000,23150592
shared-library,/usr/lib/libmecab.dylib,0x7ff80d11c9a0,0x7ff80d169310,23150592
shared-library,/usr/lib/libCRFSuite.dylib,0x7ff80255bb10,0x7ff80258ac90,23150592
shared-library,/usr/lib/libgermantok.dylib,0x7ff80d177050,0x7ff80d178dca,23150592
shared-library,/usr/lib/libThaiTokenizer.dylib,0x7ff80ddb0e52,0x7ff80ddb1e16,23150592
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vImage.framework/Versions/A/vImage,0x7ff808e89de0,0x7ff8099e29ea,23150592
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/vecLib,0x7ff8143d3000,0x7ff8143d3000,23150592
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvMisc.dylib,0x7ff80e3ae420,0x7ff80e514361,23150592
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libvDSP.dylib,0x7ff80cbfd020,0x7ff80cde41bd,23150592
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBLAS.dylib,0x7ff8022918b0,0x7ff80241882e,23150592
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLAPACK.dylib,0x7ff80dee7f90,0x7ff80e29005c,23150592
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libLinearAlgebra.dylib,0x7ff80d17a2ec,0x7ff80d18cf3e,23150592
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libSparseBLAS.dylib,0x7ff80dded970,0x7ff80ddffbf8,23150592
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libQuadrature.dylib,0x7ff80dee204b,0x7ff80dee60dc,23150592
shared-library,/System/Library/Frameworks/Accelerate.framework/Versions/A/Frameworks/vecLib.framework/Versions/A/libBNNS.dylib,0x7ff80c4da9d0,0x7ff80cbdacdb,23150592
